Player,Team,Week,Year,Points,Injury?,Suspension?,Bye?,Starter/Bench,% of points (if starter),Position started in (if starter),Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter to that point,Total weeks on bench to that point,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Rookie?,Age,NFL team,Total weeks as team starter on that team this season,Total weeks on bench on that team this season,WeekNum,_Week_Sort,_week_sort,_expected_points_if_healthy,_points_lost_inj_susp
A.J. Brown,plehv79,1,2021,14.9,,,False,Starter,0.0796,,,,,0.3337500000000002,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,,0.0
A.J. Brown,plehv79,2,2021,7.3,,,False,Starter,0.0626,,-7.6000000000000005,,-7.6000000000000005,-7.26625,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,14.9,0.0
A.J. Brown,plehv79,3,2021,0.3,,,False,Starter,0.0022,,-7.0,,-10.799999999999999,-14.26625,3,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,11.1,0.0
A.J. Brown,plehv79,4,2021,0.0,,,False,Bench,,,-0.3,,-7.5,-14.56625,4,,,3,1,,,,,,,,,,,,,,,,,,,,,,3,1,4,4,4,7.5,0.0
A.J. Brown,plehv79,5,2021,6.8,,,False,Bench,,,6.8,,1.1749999999999998,-7.76625,5,,,3,2,,,,,,,,,,,,,,,,,,,,,,3,2,5,5,5,7.5,0.0
A.J. Brown,plehv79,6,2021,16.1,,,False,Starter,0.0972,,9.3,10.240000000000002,10.240000000000002,1.5337500000000013,6,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,4,2,6,6,6,7.325,0.0
A.J. Brown,plehv79,7,2021,27.3,,,False,Starter,0.2152,,11.2,21.200000000000003,19.733333333333334,12.73375,7,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,5,2,7,7,7,9.080000000000002,0.0
A.J. Brown,plehv79,8,2021,31.5,,,False,Starter,0.1917,,4.199999999999999,21.4,21.114285714285714,16.93375,8,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,6,2,8,8,8,11.559999999999999,0.0
A.J. Brown,plehv79,9,2021,9.2,,,False,Starter,0.0846,,-22.3,-7.140000000000001,-3.825000000000001,-5.366250000000001,9,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,7,2,9,9,9,16.4,0.0
A.J. Brown,plehv79,10,2021,3.3,,,False,Starter,0.0244,,-5.8999999999999995,-14.879999999999999,-9.3,-11.26625,10,0,0,8,2,,,,,,,,,,,,,,,,,,,,,,8,2,10,10,10,18.18,0.0
A.J. Brown,plehv79,11,2021,9.8,,,False,Starter,0.066,,6.500000000000001,-7.68,-1.8699999999999992,-4.766249999999999,11,0,0,9,2,,,,,,,,,,,,,,,,,,,,,,9,2,11,11,11,17.48,0.0
A.J. Brown,plehv79,12,2021,0.0,,,False,Bench,,,-9.8,-16.22,-11.5,-14.56625,12,,,9,3,,,,,,,,,,,,,,,,,,,,,,9,3,12,12,12,16.22,0.0
A.J. Brown,plehv79,13,2021,0.0,,,False,Bench,,,0.0,-10.76,-10.541666666666666,-14.56625,13,,,9,4,,,,,,,,,,,,,,,,,,,,,,9,4,13,13,13,16.22,0.0
A.J. Brown,plehv79,14,2021,0.0,,,True,Bench,,,0.0,-4.46,-9.73076923076923,-14.56625,14,,,9,5,,,,,,,,,,,,,,,,,,,,,,9,5,14,14,14,16.22,0.0
A.J. Brown,plehv79,15,2021,0.0,,,False,Bench,,,0.0,-4.46,-9.73076923076923,-14.56625,15,,,9,6,,,,,,,,,,,,,,,,,,,,,,9,6,15,15,15,16.22,0.0
A.J. Brown,plehv79,16,2021,31.5,,,False,Bench,,,31.5,28.88,22.464285714285715,16.93375,16,,,9,7,,,,,,,,,,,,,,,,,,,,,,9,7,16,16,16,16.22,0.0
A.J. Brown,plehv79,3rd Place,2021,6.1,,,False,Starter,0.0428,,-25.4,-2.16,-4.433333333333334,-8.46625,17,5,4,10,7,,,,,,,,,,,,,,,,,,,,,,10,7,17,1002,1002,17.06,0.0
A.J. Brown,plehv79,1,2022,25.5,,,False,Starter,0.1787,,19.4,17.98,15.24375,10.93375,18,0,0,11,7,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,11.98,0.0
A.J. Brown,plehv79,2,2022,11.9,,,False,Starter,0.1037,,-13.6,-0.7200000000000006,0.7470588235294127,-2.66625,19,0,0,12,7,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,15.24,0.0
A.J. Brown,plehv79,3,2022,19.5,,,False,Starter,0.1479,,7.6,4.5,8.305555555555555,4.93375,20,0,0,13,7,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,16.96,0.0
A.J. Brown,plehv79,4,2022,14.5,,,False,Starter,0.1389,,-5.0,-4.399999999999999,2.8684210526315788,-0.06625000000000014,21,0,0,14,7,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,4,18.9,0.0
A.J. Brown,plehv79,5,2022,6.2,,,False,Starter,0.0568,,-8.3,-9.3,-5.575,-8.36625,22,0,0,15,7,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,5,15.5,0.0
A.J. Brown,plehv79,6,2022,17.7,,,False,Starter,0.1879,,11.5,2.179999999999998,6.19047619047619,3.133749999999999,23,0,0,16,7,,,,,,,,,,,,,,,,,,,,,,6,0,6,6,6,15.520000000000001,0.0
A.J. Brown,plehv79,7,2022,0.0,,,True,Bench,,,-17.7,-13.959999999999999,-11.79090909090909,-14.56625,24,,,16,8,,,,,,,,,,,,,,,,,,,,,,6,1,7,7,7,13.959999999999999,0.0
A.J. Brown,plehv79,8,2022,39.6,,,False,Starter,0.2714,,21.900000000000002,25.64,27.809090909090912,25.03375,25,1,0,17,8,,,,,,,,,,,,,,,,,,,,,,7,1,8,8,8,13.959999999999999,0.0
A.J. Brown,plehv79,9,2022,15.9,,,False,Starter,0.138,,-23.700000000000003,-3.5999999999999996,2.9000000000000004,1.3337500000000002,26,0,0,18,8,,,,,,,,,,,,,,,,,,,,,,8,1,9,9,9,19.5,0.0
A.J. Brown,plehv79,10,2022,1.7,,,False,Starter,0.0176,,-14.200000000000001,-17.080000000000002,-11.420833333333333,-12.86625,27,0,0,19,8,,,,,,,,,,,,,,,,,,,,,,9,1,10,10,10,18.78,0.0
A.J. Brown,plehv79,11,2022,9.0,,,False,Starter,0.0951,,7.3,-7.220000000000002,-3.663999999999998,-5.56625,28,0,0,20,8,,,,,,,,,,,,,,,,,,,,,,10,1,11,11,11,16.220000000000002,0.0
A.J. Brown,plehv79,12,2022,12.6,,,False,Starter,0.0997,,3.5999999999999996,-4.1800000000000015,0.07692307692307843,-1.9662500000000005,29,0,0,21,8,,,,,,,,,,,,,,,,,,,,,,11,1,12,12,12,16.78,0.0
A.J. Brown,plehv79,13,2022,31.9,,,False,Starter,0.2423,,19.299999999999997,16.14,19.374074074074073,17.33375,30,0,0,22,8,,,,,,,,,,,,,,,,,,,,,,12,1,13,13,13,15.76,0.0
A.J. Brown,plehv79,14,2022,17.0,,,False,Starter,0.1541,,-14.899999999999999,2.780000000000001,3.7821428571428584,2.43375,31,0,0,23,8,,,,,,,,,,,,,,,,,,,,,,13,1,14,14,14,14.219999999999999,0.0
A.J. Brown,plehv79,15,2022,27.1,,,False,Starter,0.1978,,10.100000000000001,12.660000000000004,13.751724137931037,12.533750000000001,32,0,0,24,8,,,,,,,,,,,,,,,,,,,,,,14,1,15,15,15,14.439999999999998,0.0
A.J. Brown,plehv79,17,2022,19.7,,,False,Starter,0.1524,,-7.400000000000002,0.17999999999999972,5.893333333333333,5.133749999999999,33,0,0,25,8,,,,,,,,,,,,,,,,,,,,,,15,1,17,17,17,19.52,0.0
A.J. Brown,plehv79,Toilet Semis,2022,16.3,,,False,Bench,,,-3.3999999999999986,-5.359999999999999,2.3032258064516142,1.7337500000000006,34,,,25,9,,,,,,,,,,,,,,,,,,,,,,15,2,16,1001,1001,21.66,0.0
A.J. Brown,plehv79,1,2023,14.9,,,False,Starter,0.1355,,-1.4000000000000004,-7.499999999999998,0.8312500000000007,0.3337500000000002,35,1,1,26,9,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,22.4,0.0
A.J. Brown,plehv79,2,2023,6.9,,,False,Starter,0.0515,,-8.0,-12.1,-7.193939393939393,-7.66625,36,0,0,27,9,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,19.0,0.0
A.J. Brown,plehv79,3,2023,22.1,,,False,Starter,0.144,,15.200000000000001,5.120000000000001,8.217647058823532,7.533750000000001,37,0,0,28,9,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,16.98,0.0
A.J. Brown,plehv79,4,2023,38.5,,,False,Starter,0.2151,,16.4,22.52,24.382857142857144,23.93375,38,0,0,29,9,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,4,15.98,0.0
A.J. Brown,plehv79,5,2023,18.7,,,False,Starter,0.161,,-19.8,-1.0400000000000027,3.905555555555557,4.133749999999999,39,0,0,30,9,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,5,19.740000000000002,0.0
A.J. Brown,plehv79,6,2023,20.1,,,False,Starter,0.1297,,1.4000000000000021,-0.120000000000001,5.200000000000003,5.533750000000001,40,0,0,31,9,,,,,,,,,,,,,,,,,,,,,,6,0,6,6,6,20.220000000000002,0.0
A.J. Brown,plehv79,7,2023,29.7,,,False,Starter,0.1933,,9.599999999999998,8.439999999999998,14.663157894736843,15.13375,41,0,0,32,9,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,7,21.26,0.0
A.J. Brown,plehv79,8,2023,33.0,,,False,Starter,0.2587,,3.3000000000000007,7.18,17.587179487179487,18.43375,42,0,0,33,9,,,,,,,,,,,,,,,,,,,,,,8,0,8,8,8,25.82,0.0
A.J. Brown,plehv79,9,2023,19.6,,,False,Starter,0.1632,,-13.399999999999999,-8.399999999999999,3.7475000000000005,5.033750000000001,43,0,0,34,9,,,,,,,,,,,,,,,,,,,,,,9,0,9,9,9,28.0,0.0
A.J. Brown,plehv79,10,2023,0.0,,,True,Bench,,,-19.6,-24.22,-15.943902439024392,-14.56625,44,,,34,10,,,,,,,,,,,,,,,,,,,,,,9,1,10,10,10,24.22,0.0
A.J. Brown,plehv79,11,2023,1.8,,,False,Starter,0.0152,,-17.8,-22.419999999999998,-14.14390243902439,-12.76625,45,1,0,35,10,,,,,,,,,,,,,,,,,,,,,,10,1,11,11,11,24.22,0.0
A.J. Brown,plehv79,12,2023,14.7,,,False,Starter,0.1145,,12.899999999999999,-6.140000000000001,-0.9071428571428584,0.13374999999999915,46,0,0,36,10,,,,,,,,,,,,,,,,,,,,,,11,1,12,12,12,20.84,0.0
A.J. Brown,plehv79,13,2023,19.4,,,False,Starter,0.1433,,4.699999999999999,-0.360000000000003,3.813953488372091,4.833749999999998,47,0,0,37,10,,,,,,,,,,,,,,,,,,,,,,12,1,13,13,13,19.76,0.0
A.J. Brown,plehv79,14,2023,16.4,,,False,Starter,0.112,,-3.0,-1.3000000000000007,0.7272727272727249,1.8337499999999984,48,0,0,38,10,,,,,,,,,,,,,,,,,,,,,,13,1,14,14,14,17.7,0.0
A.J. Brown,plehv79,15,2023,10.6,,,False,Starter,0.1052,,-5.799999999999999,-3.780000000000001,-5.088888888888889,-3.9662500000000005,49,0,0,39,10,,,,,,,,,,,,,,,,,,,,,,14,1,15,15,15,14.38,0.0
A.J. Brown,plehv79,16,2023,14.0,,,False,Starter,0.0947,,3.4000000000000004,1.42,-1.5782608695652183,-0.5662500000000001,50,0,0,40,10,,,,,,,,,,,,,,,,,,,,,,15,1,16,16,16,12.58,0.0
A.J. Brown,plehv79,17,2023,9.3,,,False,Starter,0.0658,,-4.699999999999999,-5.719999999999999,-6.24468085106383,-5.266249999999999,51,0,0,41,10,,,,,,,,,,,,,,,,,,,,,,16,1,17,17,17,15.02,0.0
A.J. Brown,plehv79,1,2024,22.9,,,False,Starter,0.1811,,13.599999999999998,8.959999999999997,7.485416666666666,8.333749999999998,52,0,0,42,10,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,13.940000000000001,0.0
A.J. Brown,plehv79,2,2024,0.0,,,False,Bench,,,-22.9,-14.639999999999997,-15.56734693877551,-14.56625,53,,,42,11,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,14.639999999999997,0.0
A.J. Brown,plehv79,3,2024,0.0,,,False,Bench,,,0.0,-11.360000000000001,-15.255999999999998,-14.56625,54,,,42,12,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,14.639999999999997,0.0
A.J. Brown,plehv79,4,2024,0.0,,,False,Bench,,,0.0,-9.24,-14.956862745098038,-14.56625,55,,,42,13,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,4,14.639999999999997,0.0
A.J. Brown,plehv79,5,2024,0.0,,,True,Bench,,,0.0,-6.44,-14.669230769230769,-14.56625,56,,,42,14,,,,,,,,,,,,,,,,,,,,,,1,4,5,5,5,14.639999999999997,0.0
A.J. Brown,plehv79,6,2024,23.6,,,False,Starter,0.1444,,23.6,17.16,8.930769230769233,9.033750000000001,57,4,3,43,14,,,,,,,,,,,,,,,,,,,,,,2,4,6,6,6,14.639999999999997,0.0
A.J. Brown,plehv79,7,2024,19.9,,,False,Starter,0.1366,,-3.700000000000003,10.599999999999998,5.062264150943395,5.333749999999998,58,0,0,44,14,,,,,,,,,,,,,,,,,,,,,,3,4,7,7,7,16.080000000000002,0.0
A.J. Brown,plehv79,8,2024,13.4,,,False,Starter,0.0811,,-6.499999999999998,4.700000000000001,-1.53148148148148,-1.1662499999999998,59,0,0,45,14,,,,,,,,,,,,,,,,,,,,,,4,4,8,8,8,17.940000000000005,0.0
A.J. Brown,plehv79,9,2024,5.6,,,False,Starter,0.0338,,-7.800000000000001,-5.779999999999999,-9.303636363636363,-8.96625,60,0,0,46,14,,,,,,,,,,,,,,,,,,,,,,5,4,9,9,9,17.82,0.0
A.J. Brown,plehv79,10,2024,15.9,,,False,Starter,0.1016,,10.3,3.4000000000000004,1.1625000000000014,1.3337500000000002,61,0,0,47,14,,,,,,,,,,,,,,,,,,,,,,6,4,10,10,10,17.080000000000002,0.0
A.J. Brown,plehv79,11,2024,11.5,,,False,Starter,0.0954,,-4.4,-4.1800000000000015,-3.257894736842104,-3.06625,62,0,0,48,14,,,,,,,,,,,,,,,,,,,,,,7,4,11,11,11,15.680000000000001,0.0
A.J. Brown,plehv79,12,2024,22.9,,,False,Starter,0.1381,,11.399999999999999,9.639999999999999,8.198275862068964,8.333749999999998,63,0,0,49,14,,,,,,,,,,,,,,,,,,,,,,8,4,12,12,12,13.26,0.0
A.J. Brown,plehv79,13,2024,11.6,,,False,Starter,0.0642,,-11.299999999999999,-2.26,-3.2406779661016945,-2.9662500000000005,64,0,0,50,14,,,,,,,,,,,,,,,,,,,,,,9,4,13,13,13,13.86,0.0
A.J. Brown,plehv79,14,2024,8.3,,,False,Starter,0.0481,,-3.299999999999999,-5.199999999999999,-6.486666666666665,-6.266249999999999,65,0,0,51,14,,,,,,,,,,,,,,,,,,,,,,10,4,14,14,14,13.5,0.0
A.J. Brown,plehv79,15,2024,25.0,,,False,Starter,0.1393,,16.7,10.959999999999999,10.319672131147543,10.43375,66,0,0,52,14,,,,,,,,,,,,,,,,,,,,,,11,4,15,15,15,14.040000000000001,0.0
A.J. Brown,plehv79,16,2024,23.7,,,False,Starter,0.1465,,-1.3000000000000007,7.84,8.853225806451613,9.13375,67,0,0,53,14,,,,,,,,,,,,,,,,,,,,,,12,4,16,16,16,15.86,0.0
A.J. Brown,plehv79,3rd Place,2024,12.6,,,False,Starter,0.0772,,-11.1,-5.700000000000001,-2.387301587301586,-1.9662500000000005,68,0,0,54,14,,,,,,,,,,,,,,,,,,,,,,13,4,17,1002,1002,18.3,0.0
A.J. Brown,BROsenzweig,1,2025,1.8,,,False,Starter,0.0126,,-10.799999999999999,-14.439999999999998,-13.149999999999999,-12.76625,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,16.24,0.0
A.J. Brown,BROsenzweig,2,2025,7.7,,,False,Starter,0.0408,,5.9,-6.579999999999997,-7.047692307692306,-6.86625,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,14.279999999999998,0.0
A.J. Brown,BROsenzweig,3,2025,22.9,,,False,Starter,0.1651,,15.2,8.739999999999998,8.259090909090908,8.333749999999998,3,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,14.16,0.0
A.J. Brown,BROsenzweig,4,2025,2.7,,,False,Starter,0.0206,,-20.2,-11.04,-12.06417910447761,-11.86625,4,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,4,13.739999999999998,0.0
A.J. Brown,BROsenzweig,5,2025,9.3,,,False,Starter,0.0566,,6.6000000000000005,-0.2400000000000002,-5.2867647058823515,-5.266249999999999,5,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,5,9.540000000000001,0.0
A.J. Brown,BROsenzweig,6,2025,14.0,,,False,Starter,0.0936,,4.699999999999999,5.119999999999999,-0.5101449275362313,-0.5662500000000001,6,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,6,0,6,6,6,8.88,0.0
A.J. Brown,BROsenzweig,7,2025,28.1,,,False,Starter,0.1664,,14.100000000000001,16.78,13.59714285714286,13.533750000000001,7,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,7,11.319999999999999,0.0
A.J. Brown,BROsenzweig,8,2025,0.0,,,False,Bench,,,-28.1,-15.4,-14.694366197183099,-14.56625,8,,,7,1,,,,,,,,,,,,,,,,,,,,,,7,1,8,8,8,15.4,0.0
A.J. Brown,BROsenzweig,9,2025,0.0,,,True,Bench,,,0.0,-10.82,-14.490277777777777,-14.56625,9,,,7,2,,,,,,,,,,,,,,,,,,,,,,7,2,9,9,9,15.4,0.0
A.J. Brown,BROsenzweig,10,2025,3.3,,,False,Starter,0.0304,,3.3,-7.5200000000000005,-11.190277777777776,-11.26625,10,2,1,8,2,,,,,,,,,,,,,,,,,,,,,,8,2,10,10,10,15.4,0.0
A.J. Brown,BROsenzweig,11,2025,11.9,,,False,Starter,0.0834,,8.600000000000001,0.9599999999999991,-2.4369863013698616,-2.66625,11,0,0,9,2,,,,,,,,,,,,,,,,,,,,,,9,2,11,11,11,11.48,0.0
A.J. Brown,BROsenzweig,12,2025,25.0,,,False,Starter,0.1713,,13.1,13.540000000000001,10.695945945945946,10.43375,12,0,0,10,2,,,,,,,,,,,,,,,,,,,,,,10,2,12,12,12,13.320000000000002,0.0
A.J. Brown,BROsenzweig,13,2025,35.2,,,False,Starter,0.227,,10.200000000000003,21.54,20.753333333333337,20.633750000000003,13,0,0,11,2,,,,,,,,,,,,,,,,,,,,,,11,2,13,13,13,16.46,0.0
A.J. Brown,BROsenzweig,14,2025,16.0,,,False,Starter,0.0907,,-19.200000000000003,0.9199999999999982,1.280263157894737,1.4337499999999999,14,0,0,12,2,,,,,,,,,,,,,,,,,,,,,,12,2,14,14,14,20.700000000000003,0.0
A.J. Brown,BROsenzweig,15,2025,12.1,,,False,Starter,0.0761,,-3.9000000000000004,-6.1800000000000015,-2.6363636363636367,-2.4662500000000005,15,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,13,2,15,15,15,18.28,0.0
A.J. Brown,BROsenzweig,16,2025,18.5,,,False,Starter,0.1654,,6.4,-1.5399999999999991,3.797435897435898,3.93375,16,0,0,14,2,,,,,,,,,,,,,,,,,,,,,,14,2,16,16,16,20.04,0.0
A.J. Brown,BROsenzweig,17,2025,0.0,,,False,Starter,,,-18.5,-21.36,-14.750632911392405,-14.56625,17,0,0,15,2,,,,,,,,,,,,,,,,,,,,,,15,2,17,17,17,21.36,0.0
A.J. Dillon,stevenb123,1,2021,3.6,,,False,Bench,,,,,,-5.376470588235295,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,0.0
A.J. Dillon,stevenb123,2,2021,3.6,,,False,Bench,,,0.0,,0.0,-5.376470588235295,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,3.6,0.0
A.J. Dillon,stevenb123,3,2021,4.6,,,False,Bench,,,0.9999999999999996,,0.9999999999999996,-4.376470588235295,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,3.6,0.0
A.J. Dillon,stevenb123,4,2021,10.7,,,False,Bench,,,6.1,,6.766666666666666,1.723529411764705,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,3.9333333333333336,0.0
A.J. Dillon,stevenb123,5,2021,17.9,,,False,Bench,,,7.199999999999999,,12.274999999999999,8.923529411764704,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,5.625,0.0
A.J. Dillon,stevenb123,6,2021,5.9,,,False,Bench,,,-11.999999999999998,-2.1799999999999997,-2.1799999999999997,-3.076470588235294,6,,,0,6,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,8.08,0.0
A.J. Dillon,stevenb123,7,2021,-1.2,,,False,Bench,,,-7.1000000000000005,-9.739999999999998,-8.916666666666666,-10.176470588235293,7,,,0,7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,8.54,0.0
A.J. Dillon,stevenb123,8,2021,7.8,,,False,Bench,,,9.0,0.22000000000000153,1.3571428571428577,-1.1764705882352944,8,,,0,8,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,8.54,0.0
A.J. Dillon,shmuel256,9,2021,13.0,,,False,Bench,,,5.2,4.780000000000001,6.387500000000001,4.023529411764706,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,9,9,9,9.379999999999999,0.0
A.J. Dillon,shmuel256,10,2021,26.8,,,False,Bench,,,13.8,18.12,19.47777777777778,17.823529411764707,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,10,10,10,11.059999999999999,0.0
A.J. Dillon,LWebs53,11,2021,15.7,,,False,Starter,0.0799,,-11.100000000000001,5.24,6.43,6.723529411764705,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,11,11,11,14.279999999999998,0.0
A.J. Dillon,LWebs53,12,2021,20.0,,,False,Bench,,,4.300000000000001,7.579999999999998,10.145454545454546,11.023529411764706,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,12,12,12,13.84,0.0
A.J. Dillon,LWebs53,13,2021,0.0,,,False,Bench,,,-20.0,-16.66,-10.699999999999998,-8.976470588235294,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,1,2,13,13,13,16.66,0.0
A.J. Dillon,LWebs53,14,2021,7.1,,,False,Bench,,,7.1,-8.0,-2.776923076923076,-1.8764705882352946,4,,,1,3,,,,,,,,,,,,,,,,,,,,,,1,3,14,14,14,16.66,0.0
A.J. Dillon,LWebs53,15,2021,10.5,,,False,Bench,,,3.4000000000000004,-3.419999999999998,0.821428571428573,1.5235294117647058,5,,,1,4,,,,,,,,,,,,,,,,,,,,,,1,4,15,15,15,16.52,0.0
A.J. Dillon,LWebs53,16,2021,8.6,,,False,Bench,,,-1.9000000000000004,-2.0600000000000005,-1.133333333333331,-0.37647058823529456,6,,,1,5,,,,,,,,,,,,,,,,,,,,,,1,5,16,16,16,16.02,0.0
A.J. Dillon,LWebs53,Final,2021,22.3,,,False,Bench,,,13.700000000000001,13.06,12.637500000000003,13.323529411764707,7,,,1,6,,,,,,,,,,,,,,,,,,,,,,1,6,17,1002,1002,12.38,0.0
A.J. Dillon,LWebs53,1,2022,20.1,,,False,Bench,,,-2.1999999999999993,10.400000000000002,9.694117647058826,11.123529411764707,8,,,1,7,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,13.7,0.0
A.J. Dillon,LWebs53,2,2022,7.7,,,False,Bench,,,-12.400000000000002,-6.019999999999999,-3.2444444444444427,-1.276470588235294,9,,,1,8,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,13.719999999999999,0.0
A.J. Dillon,LWebs53,3,2022,5.8,,,False,Bench,,,-1.9000000000000004,-8.04,-4.973684210526314,-3.1764705882352944,10,,,1,9,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,13.84,0.0
A.J. Dillon,LWebs53,4,2022,9.4,,,False,Bench,,,3.6000000000000005,-3.5,-1.1249999999999982,0.42352941176470615,11,,,1,10,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,12.9,0.0
A.J. Dillon,LWebs53,5,2022,3.4,,,False,Bench,,,-6.0,-9.660000000000002,-7.071428571428569,-5.576470588235294,12,,,1,11,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,13.060000000000002,0.0
A.J. Dillon,LWebs53,6,2022,9.2,,,False,Bench,,,5.799999999999999,-0.08000000000000007,-0.9499999999999993,0.2235294117647051,13,,,1,12,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,9.28,0.0
A.J. Dillon,LWebs53,7,2022,1.5,,,False,Bench,,,-7.699999999999999,-5.6,-8.608695652173912,-7.476470588235294,14,,,1,13,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,7.1,0.0
A.J. Dillon,LWebs53,8,2022,7.3,,,False,Bench,,,5.8,1.4400000000000004,-2.4499999999999984,-1.6764705882352944,15,,,1,14,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,5.859999999999999,0.0
A.J. Dillon,LWebs53,9,2022,5.4,,,False,Bench,,,-1.8999999999999995,-0.7599999999999998,-4.251999999999999,-3.576470588235294,16,,,1,15,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,9,6.16,0.0
A.J. Dillon,LWebs53,10,2022,6.5,,,False,Bench,,,1.0999999999999996,1.1400000000000006,-2.9884615384615376,-2.476470588235294,17,,,1,16,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,5.359999999999999,0.0
A.J. Dillon,LWebs53,11,2022,3.3,,,False,Bench,,,-3.2,-2.6799999999999997,-6.077777777777778,-5.676470588235294,18,,,1,17,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,11,5.9799999999999995,0.0
A.J. Dillon,LWebs53,12,2022,17.8,,,False,Bench,,,14.5,13.0,8.639285714285714,8.823529411764707,19,,,1,18,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,12,4.800000000000001,0.0
A.J. Dillon,LWebs53,13,2022,20.9,,,False,Bench,,,3.099999999999998,12.84,11.441379310344825,11.923529411764704,20,,,1,19,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,13,8.059999999999999,0.0
A.J. Dillon,LWebs53,14,2022,0.0,,,False,Bench,,,-20.9,-10.78,-9.84,-8.976470588235294,21,,,1,20,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,14,10.78,0.0
A.J. Dillon,LWebs53,15,2022,22.1,,,False,Starter,0.1347,,22.1,12.400000000000002,12.577419354838712,13.123529411764707,22,20,20,2,20,,,,,,,,,,,,,,,,,,,,,,1,14,15,15,15,10.78,0.0
A.J. Dillon,LWebs53,16,2022,12.8,,,False,Bench,,,-9.3,-0.019999999999997797,2.8843750000000004,3.8235294117647065,23,,,2,21,,,,,,,,,,,,,,,,,,,,,,1,15,16,16,16,14.12,0.0
