Year,Number,Player Picked,Team,Original Team,Number of starts before next transaction,Number of trades,Commissioner moved?,Avg PPG on team,Avg PPG on team adjusted by position,Pick-adjusted Difference in Avg PPG on team adjusted by position,Avg career PPG,Avg career PPG adjusted by position,Pick-adjusted Difference in Avg career PPG adjusted by position,Player addition value,Pick-adjusted Difference in Player addition value,% of starts made while rostered by drafting team,Points added,Avg points added,Avg points added adjusted by position,Pick-adjusted Difference in Avg points added adjusted by position,O-Score,Age when drafted,Cuff when drafted?,Tanking,Injury adjusted % of starts made while rostered by drafting team,KTC on draft day,Pick-adjusted Difference in KTC on draft day,KTC at end of rookie year,Pick-adjusted Difference in KTC at end of rookie year,KTC 1 year after draft day,Pick-adjusted Difference in KTC 1 year after draft day,KTC 2 years after draft day,Pick-adjusted Difference in KTC 2 years after draft day,KTC 3 years after draft day,Pick-adjusted Difference in KTC 3 years after draft day,KTC 4 years after draft day,Pick-adjusted Difference in KTC 4 years after draft day,Length of tenure on team,Weeks before first start,Link to next transaction,Link to previous transaction
2022,4.06,Trey McBride,plehv79,plehv79,1,4,False,5.04,6.65,2.2825,13.19,17.41,10.7135,7.7265,2.7075,0.0588,20.8,20.8,27.44,25.0593,91.7,22.76,False,0.0008,0.0909,2449.0,337.8,2869.0,739.525,2160.0,283.1,5711.0,4233.6562,6463.0,4786.2083,7369.0,4522.25,194.0,16,T#317,T#305
2022,4.07,Albert Okwuegbunam,plehv79,LWebs53,0,4,False,3.0,3.96,-0.7293,4.26,5.62,-0.348,3.96,-1.0426,0.0,0.0,0.0,0.0,-3.1721,31.7,24.34,False,-0.0015,0.0,2321.0,278.425,1359.0,-769.8125,914.0,-903.2625,508.0,-1044.75,0.0,-1371.25,0.0,-1381.6875,49.0,,#1072,T#305
2022,4.08,Marquez Valdes-Scantling,LWebs53,stevenb123,0,3,False,8.1,8.4,3.7107,5.68,5.9,-0.068,8.4,3.3974,0.0,0.0,0.0,0.0,-3.1721,36.1,27.88,False,-0.0014,0.0,2245.0,202.425,1455.0,-673.8125,1206.0,-611.2625,667.0,-885.75,780.0,-591.25,0.0,-1381.6875,18.0,,#605,T#167
2023,1.01,Bijan Robinson,plehv79,JacobRosenzweig,32,1,False,17.15,17.68,4.727,18.89,19.47,6.13,81.5605,39.6837,0.9412,528.6,16.52,17.03,4.458,95.6,21.36,False,0.0049,1.0,7718.0,1091.7,7157.0,728.3,7783.0,1299.3,8297.0,2238.875,9994.0,4654.6667,,,737.0,0,T#36,T#315
2023,1.02,Anthony Richardson,JacobRosenzweig,plehv79,8,1,False,13.46,11.23,-2.6093,13.46,11.23,-2.93,20.0043,-23.8079,0.1569,126.82,15.85,13.23,-0.672,29.6,21.06,False,0.0023,0.4706,6200.0,-210.4667,7230.0,674.5333,7757.0,1227.9333,3064.0,-3353.25,2257.0,-3577.4444,,,1190.0,3,,T#122
2023,1.03,Jahmyr Gibbs,stevenb123,AceMatthew,32,1,False,20.18,20.8,7.2467,20.18,20.8,7.1753,68.2041,27.4098,0.6275,662.5,20.7,21.34,8.196,96.5,21.23,False,0.0022,0.6957,5666.0,-237.2,7046.0,460.0667,7195.0,704.1333,8149.0,1928.1667,9777.0,4434.3333,,,1190.0,17,,T#495
2023,1.04,Bryce Young,stevenb123,shmuel256,0,1,False,12.74,10.63,-2.8633,12.74,10.63,-3.2033,10.63,-29.5468,0.0,0.0,0.0,0.0,-14.224,11.7,21.88,False,0.0014,0.0,5772.0,148.4667,4392.0,-2133.1333,4549.0,-1698.0,4847.0,-1425.5833,4426.0,-1358.7778,,,1190.0,,,T#494
2023,1.05,Jaxon Smith-Njigba,plehv79,Oliverwkw,12,1,False,11.82,11.93,0.0975,15.18,15.33,3.0605,23.7599,-10.6298,0.3529,158.9,13.24,13.37,2.3265,70.8,21.32,False,0.0049,0.375,5531.0,280.5,5186.0,-652.05,4861.0,-917.825,6297.0,779.375,9657.0,4606.6667,,,689.0,17,T#139,T#307
2023,1.06,Quentin Johnston,AceMatthew,BROsenzweig,0,2,False,5.53,5.58,-6.472,9.35,9.44,-3.1635,5.58,-25.9914,0.0,0.0,0.0,0.0,-12.897,10.4,21.76,False,0.0019,0.0,4471.0,-455.55,2668.0,-2874.725,2519.0,-2970.825,2374.0,-3337.875,3438.0,-1694.3333,,,394.0,,T#28,T#16
2023,1.07,Dalton Kincaid,AceMatthew,stevenb123,19,2,False,9.44,12.31,1.2667,9.44,12.31,1.295,27.9359,-2.0857,0.3725,170.4,8.97,11.69,2.3322,57.8,23.65,False,-0.0007,0.4872,4200.0,-618.0,4721.0,-544.125,5284.0,-143.35,3186.0,-1348.1562,3197.0,-506.25,,,1190.0,3,,T#13
2023,1.08,Jordan Addison,AceMatthew,LWebs53,6,1,False,12.98,13.11,2.6107,11.96,12.08,0.6415,25.2492,-2.0669,0.3529,70.5,11.75,11.87,2.1755,64.8,21.37,False,0.0024,0.375,4864.0,-80.075,5323.0,-356.425,4836.0,-816.125,4724.0,-390.0312,3986.0,316.5417,,,382.0,1,T#24,T#5
2023,2.01,C.J. Stroud,JacobRosenzweig,JacobRosenzweig,24,0,False,14.8,12.35,2.2526,14.8,12.35,1.7717,32.2937,9.9696,0.4706,365.18,15.22,12.69,3.8837,80.6,21.69,False,0.0015,0.5581,5502.0,629.125,9731.0,4423.275,9680.0,4462.75,6555.0,2700.5625,4778.0,1692.2083,,,1190.0,4,,
2023,2.02,Zay Flowers,AceMatthew,plehv79,9,1,False,12.71,12.84,2.2523,13.48,13.61,2.06,21.9075,-3.2548,0.2647,83.4,9.27,9.36,-1.1233,65.4,22.75,False,0.0005,0.2812,4253.0,-538.55,5308.0,60.175,5020.0,12.6,4621.0,173.2812,4844.0,744.2917,,,810.0,3,T#43,T#16
2023,2.03,De'Von Achane,Oliverwkw,AceMatthew,39,2,False,18.0,18.56,8.043,18.0,18.56,8.46,77.6575,53.3335,0.7647,725.5,18.6,19.18,7.5615,97.2,21.66,False,0.0027,0.9286,3602.0,-826.325,5333.0,913.125,5238.0,1015.35,6070.0,2735.1562,6858.0,3586.6667,,,1190.0,3,,T#243
2023,2.04,Zach Charbonnet,plehv79,shmuel256,5,1,False,8.88,9.15,-0.4854,9.53,9.82,0.4672,12.5469,-12.822,0.1471,105.3,21.06,21.71,11.953,63.1,22.42,False,0.0032,0.1613,3926.0,-225.725,3399.0,-956.2,2965.0,-1138.1,3278.0,151.125,3333.0,620.8333,,,779.0,11,T#344,T#308
2023,2.05,Hendon Hooker,stevenb123,Oliverwkw,0,1,False,0.0,0.0,-7.4569,0.89,0.75,-7.354,0.0,-15.727,0.0,0.0,0.0,0.0,-6.8465,6.1,25.41,False,-0.0031,,2471.0,-1393.675,1580.0,-2265.575,1203.0,-2494.325,978.0,-1723.9062,0.0,-1965.5833,,,445.0,,#1505,T#494
2023,2.06,Michael Mayer,BROsenzweig,BROsenzweig,0,0,False,5.49,7.16,-0.7459,5.0,6.52,-1.7088,7.16,-7.0121,0.0,0.0,0.0,0.0,-6.0793,35.5,21.93,False,0.0035,0.0,3493.0,-10.575,3240.0,-689.475,2389.0,-1449.95,1880.0,-759.8125,2160.0,552.5833,,,419.0,,T#81,
2023,2.07,Kendre Miller,BROsenzweig,stevenb123,2,3,False,5.29,5.45,-3.2488,5.46,5.63,-3.1605,6.3336,-7.3639,0.0392,8.0,4.0,4.12,-2.0281,40.4,21.0,False,0.0048,0.1053,3567.0,160.7821,3146.0,-753.5607,3104.0,-607.3393,1994.0,-494.4062,1809.0,-210.4167,,,1068.0,32,#369,T#60
2023,2.08,Sam LaPorta,stevenb123,LWebs53,12,3,False,12.85,16.75,7.489,12.6,16.43,8.3669,33.6529,17.0181,0.3529,144.6,12.05,15.71,9.4579,92.8,22.41,False,0.0007,0.3871,3396.0,-118.9286,6556.0,2525.3679,6697.0,2872.5821,5325.0,2611.8125,4535.0,3014.9583,,,762.0,9,T#141,T#496
2023,3.01,Jonathan Mingo,JacobRosenzweig,JacobRosenzweig,0,0,False,4.0,4.04,-5.8203,3.47,3.51,-4.7315,4.04,-14.6005,0.0,0.0,0.0,0.0,-6.4966,14.7,22.14,False,0.001,0.0,3259.0,-185.6179,2463.0,-1492.2607,1770.0,-1969.7143,1262.0,-1407.1562,1060.0,-860.1667,,,749.0,,#428,
2023,3.02,Jalin Hyatt,shmuel256,plehv79,0,4,False,,,,2.83,2.86,-5.7008,,,,0.0,0.0,0.0,-6.3918,8.5,21.71,False,0.0018,,2818.0,-522.725,2463.0,-1254.575,2061.0,-1470.375,1581.0,-1920.1875,1206.0,-1620.5,,,72.0,,T#265,T#396
2023,3.03,Rashee Rice,Oliverwkw,AceMatthew,16,2,False,15.07,15.22,7.2321,15.07,15.22,7.55,32.1717,16.8674,0.3137,283.7,17.73,17.91,12.2148,91.2,23.14,False,0.0009,0.4706,2803.0,-302.375,5281.0,2219.075,3827.0,891.125,5532.0,2455.5625,4588.0,1802.0,,,1190.0,13,,T#243
2023,3.04,Tank Bigsby,plehv79,shmuel256,0,1,False,1.84,1.9,-4.2174,4.5,4.64,-2.0378,1.9,-11.2076,0.0,0.0,0.0,0.0,-3.639,28.1,20.78,False,0.0058,0.0,2882.0,-74.0,2029.0,-642.575,2015.0,-380.675,2806.0,-107.7812,2468.0,-115.5833,,,397.0,,T#192,T#321
2023,3.05,Marvin Mims,LWebs53,Oliverwkw,0,5,False,6.55,6.61,1.2334,6.55,6.61,1.1043,6.61,-1.3596,0.0,0.0,0.0,0.0,-2.2815,48.9,21.23,False,0.01,0.0,2956.0,13.025,2632.0,134.475,2455.0,209.75,2727.0,373.0938,2131.0,535.6667,,,1180.0,,#853,T#174
2023,3.06,Roschon Johnson,plehv79,BROsenzweig,0,6,False,6.38,6.57,1.3286,5.15,5.31,-0.0952,6.57,-1.4742,0.0,0.0,0.0,0.0,-2.1232,43.1,22.36,False,0.0033,0.0,3012.0,223.375,3040.0,474.25,2273.0,-5.4,2257.0,185.0938,1466.0,150.0417,,,744.0,,T#340,T#320
2023,3.07,Will Levis,Oliverwkw,stevenb123,3,3,False,10.16,8.48,2.854,10.16,8.48,2.7813,10.7997,2.5992,0.0882,28.82,9.61,8.01,5.4478,62.7,23.96,False,-0.0002,0.15,3225.0,445.175,3757.0,1095.325,3906.0,1526.225,1440.0,-537.0625,1325.0,-430.9167,,,808.0,17,#1003,T#236
2023,3.08,Tyjae Spears,Oliverwkw,LWebs53,4,2,False,9.0,9.28,2.9387,8.9,9.17,2.7573,11.2677,2.871,0.0784,27.3,6.83,7.04,3.0078,72.2,21.99,False,0.0023,0.1,2650.0,-150.375,4050.0,1343.95,3392.0,898.025,2791.0,881.1875,2610.0,894.0,,,1124.0,17,T#293,T#241
2023,4.01,Josh Downs,JacobRosenzweig,JacobRosenzweig,8,0,False,10.99,11.1,3.4042,10.1,10.2,2.454,18.3176,7.725,0.2353,79.1,9.89,9.98,5.0555,77.8,21.83,False,0.0014,0.2759,2896.0,310.35,3610.0,683.3,2985.0,317.2,3655.0,1523.8125,3665.0,1503.0,,,689.0,23,T#139,
2023,4.02,Chase Brown,Oliverwkw,plehv79,23,2,False,13.17,13.58,6.2669,13.17,13.58,5.4808,34.3356,23.7245,0.451,414.6,18.03,18.58,13.4123,93.0,23.23,False,0.0008,0.5349,2279.0,-377.425,2707.0,-260.225,2649.0,-154.0,4769.0,2243.7812,5074.0,2593.375,,,1190.0,25,,T#242
2023,4.03,Jayden Reed,shmuel256,AceMatthew,0,1,False,,,,11.64,11.75,4.505,,,,0.0,0.0,0.0,-3.503,58.7,23.12,False,0.0005,,2823.0,546.2,4563.0,1914.875,4202.0,1750.85,3630.0,1589.4062,3452.0,1548.0833,,,0.0,,T#145,T#371
2023,4.04,Zach Evans,JacobRosenzweig,shmuel256,0,1,False,,,,0.48,0.49,-5.2625,,,,0.0,0.0,0.0,-1.4805,7.8,22.03,False,0.0011,,2013.0,-429.4,1228.0,-1038.4,1031.0,-1148.375,0.0,-1790.2188,0.0,-2188.5,,,88.0,,#407,T#121
2023,4.05,Eric Gray,AceMatthew,Oliverwkw,0,2,False,1.3,1.34,-2.3619,1.25,1.29,-3.8617,1.34,-2.8033,0.0,0.0,0.0,0.0,-2.4055,20.9,23.6,False,-0.0006,0.0,1488.0,-575.125,944.0,-864.675,1356.0,-247.6,638.0,-926.3125,0.0,-1752.4167,,,606.0,,#124,T#15
2023,4.06,Luke Schoonmaker,BROsenzweig,BROsenzweig,0,0,False,2.17,2.83,-1.5375,2.87,3.74,-2.9565,2.83,-2.189,0.0,0.0,0.0,0.0,-2.3808,29.1,24.7,False,-0.0005,0.0,2017.0,-94.2,1621.0,-508.475,1434.0,-442.9,1453.0,-24.3438,1159.0,-517.7917,,,247.0,,#275,
2023,4.07,Odell Beckham,Oliverwkw,stevenb123,0,4,False,5.8,5.86,1.1707,5.39,5.44,-0.528,5.86,0.8574,0.0,0.0,0.0,0.0,-3.1721,33.0,30.6,False,-0.0086,0.0,1879.0,-163.575,1139.0,-989.8125,987.0,-830.2625,0.0,-1552.75,0.0,-1371.25,,,100.0,,#957,T#238
2023,4.08,Luke Musgrave,LWebs53,LWebs53,1,4,False,5.94,7.74,3.0507,4.57,5.96,-0.008,8.6753,3.6727,0.04,8.0,8.0,10.43,7.2579,67.6,22.77,False,0.0072,0.0714,2387.0,344.425,3164.0,1035.1875,2768.0,950.7375,1937.0,384.25,1803.0,431.75,,,506.0,0,#800,T#174
2024,1.01,Marvin Harrison,stevenb123,stevenb123,14,2,False,10.95,11.55,-1.403,10.95,11.55,-1.79,26.4731,-15.4037,0.4118,163.9,11.71,12.35,-0.222,37.7,21.92,False,0.0018,0.5,7940.0,1313.7,6477.0,48.3,6436.0,-47.7,4890.0,-1168.125,,,,,793.0,0,,T#498
2024,1.02,Caleb Williams,stevenb123,JacobRosenzweig,24,1,False,17.1,14.19,0.3507,17.1,14.19,0.03,48.3417,4.5295,0.7059,416.08,17.34,14.38,0.478,76.3,22.65,False,0.001,0.75,7434.0,1023.5333,6641.0,85.5333,6465.0,-64.0667,7961.0,1543.75,,,,,793.0,0,,T#478
2024,1.03,Malik Nabers,BROsenzweig,BROsenzweig,17,0,False,17.13,18.07,4.5167,17.13,18.07,4.4453,57.9746,17.1803,0.5,300.7,17.69,18.66,5.516,89.3,20.96,False,0.0046,0.9444,6539.0,635.8,8351.0,1765.0667,8642.0,2151.1333,7462.0,1241.1667,,,,,793.0,1,,
2024,1.04,Jayden Daniels,LWebs53,AceMatthew,21,2,False,19.74,16.37,2.8767,19.74,16.37,2.5367,56.917,16.7402,0.6176,432.0,20.57,17.07,2.846,86.2,23.57,False,0.0013,0.913,6645.0,1021.4667,9995.0,3469.8667,9988.0,3741.0,7809.0,1536.4167,,,,,793.0,1,,T#186
2024,1.05,Drake Maye,AceMatthew,Oliverwkw,20,2,False,16.84,13.97,2.1375,16.84,13.97,1.7005,42.5108,8.1211,0.5882,385.14,19.26,15.98,4.9365,86.1,21.87,False,0.0031,0.7143,5149.0,-101.5,6845.0,1006.95,6601.0,822.175,9362.0,3844.375,,,,,793.0,6,,T#15
2024,1.06,Rome Odunze,JacobRosenzweig,shmuel256,20,2,False,9.69,10.22,-1.832,9.69,10.22,-2.3835,31.0995,-0.4719,0.5882,208.1,10.4,10.98,-1.917,51.3,22.11,False,0.0013,0.7143,5654.0,727.45,5232.0,-310.725,5080.0,-409.825,5211.0,-500.875,,,,,793.0,0,,T#124
2024,1.07,Brock Bowers,AceMatthew,plehv79,26,4,False,15.13,20.23,9.1867,15.13,20.23,9.215,79.38,49.3584,0.7647,393.3,15.13,20.22,10.8622,97.7,21.58,False,0.0034,0.9286,5116.0,298.0,8166.0,2900.875,8238.0,2810.65,8176.0,3641.8438,,,,,793.0,2,,T#24
2024,1.08,Brian Thomas,LWebs53,LWebs53,29,2,False,13.3,14.03,3.5307,13.3,14.03,2.5915,60.863,33.5469,0.8529,397.6,13.71,14.46,4.7655,77.0,21.76,False,0.0036,1.0,4581.0,-363.075,7640.0,1960.575,7708.0,2055.875,4828.0,-286.0312,,,,,793.0,0,,T#188
2024,2.01,Jonathon Brooks,stevenb123,stevenb123,0,3,False,2.5,2.42,-7.6774,3.67,3.56,-7.0183,2.42,-19.9041,0.0,0.0,0.0,0.0,-8.8063,13.0,20.98,False,0.0028,0.0,4769.0,-103.875,2974.0,-2333.725,2450.0,-2767.25,3385.0,-469.4375,,,,,150.0,,T#272,T#518
2024,2.02,Xavier Worthy,Oliverwkw,JacobRosenzweig,17,1,False,11.03,11.63,1.0423,11.03,11.63,0.08,30.0636,4.9013,0.5,184.7,10.86,11.46,0.9768,58.0,21.21,False,0.0014,0.5667,4390.0,-401.55,4742.0,-505.825,4731.0,-276.4,3350.0,-1097.7188,,,,,703.0,1,T#108,T#261
2024,2.03,J.J. McCarthy,Oliverwkw,BROsenzweig,3,2,False,12.19,10.11,-0.407,12.19,10.11,0.01,14.9283,-9.3957,0.0882,32.12,10.71,8.88,-2.7385,44.1,21.48,False,0.0012,0.3333,4831.0,402.675,5153.0,733.125,5607.0,1384.35,2674.0,-660.8438,,,,,793.0,25,,T#256
2024,2.04,Ladd McConkey,plehv79,AceMatthew,25,2,False,13.71,14.46,4.8246,13.71,14.46,5.1073,51.994,26.6251,0.7353,318.2,12.73,13.43,3.673,89.0,22.67,False,0.0036,0.8065,4419.0,267.275,6535.0,2179.8,6472.0,2368.9,5528.0,2401.125,,,,,793.0,1,,T#330
2024,2.05,Keon Coleman,JacobRosenzweig,Oliverwkw,5,3,False,7.57,7.99,0.5331,7.57,7.99,-0.114,11.4855,-4.2415,0.1471,27.9,5.58,5.89,-0.9565,50.3,21.16,False,0.0023,0.2174,3935.0,70.325,3890.0,44.425,3382.0,-315.325,2420.0,-281.9062,,,,,793.0,1,,T#131
2024,2.06,Trey Benson,JacobRosenzweig,shmuel256,1,1,False,5.21,5.05,-2.8559,5.21,5.05,-3.1787,5.5559,-8.6162,0.0294,2.9,2.9,2.81,-3.2692,36.2,21.97,False,0.0014,0.0625,3883.0,379.425,3099.0,-830.475,3251.0,-587.95,2172.0,-467.8125,,,,,729.0,13,#441,T#121
2024,2.07,Ricky Pearsall,shmuel256,plehv79,1,5,False,8.67,9.15,0.4512,8.67,9.15,0.3595,9.9732,-3.7243,0.0294,8.6,8.6,9.07,2.9219,62.0,23.84,False,0.0016,0.0526,3463.0,56.7821,3841.0,-58.5607,4254.0,542.6607,3409.0,920.5938,,,,,793.0,20,,T#420
2024,2.08,Xavier Legette,Oliverwkw,LWebs53,2,4,False,8.02,8.46,-0.801,6.72,7.09,-0.9731,9.9684,-6.6664,0.0714,18.3,9.15,9.65,3.3979,42.8,23.45,False,-0.0008,0.087,3273.0,-241.9286,3080.0,-950.6321,2783.0,-1041.4179,1865.0,-848.1875,,,,,493.0,5,T#285,T#256
2024,3.01,Bo Nix,Oliverwkw,stevenb123,29,3,False,18.22,15.12,5.2597,18.22,15.12,6.8785,62.5169,43.8764,0.8529,534.26,18.42,15.28,8.7834,94.3,24.38,False,-0.0018,0.9062,3753.0,308.3821,6488.0,2532.7393,6489.0,2749.2857,6074.0,3404.8438,,,,,793.0,3,,T#257
2024,3.02,Michael Penix,Oliverwkw,JacobRosenzweig,4,2,False,11.43,9.48,0.3383,11.43,9.48,0.9192,14.1814,-7.6948,0.1176,35.92,8.98,7.45,1.0583,46.8,24.18,False,-0.0016,0.3077,3727.0,386.275,5445.0,1727.425,5362.0,1830.625,2972.0,-529.1875,,,,,793.0,18,,T#257
2024,3.03,Adonai Mitchell,Oliverwkw,BROsenzweig,0,4,False,3.1,3.27,-4.7179,4.4,4.64,-3.03,3.27,-12.0343,0.0,0.0,0.0,0.0,-5.6952,20.5,21.76,False,0.0009,0.0,3253.0,147.625,2736.0,-325.925,2606.0,-329.875,2568.0,-508.4375,,,,,246.0,,T#91,T#257
2024,3.04,Troy Franklin,Oliverwkw,AceMatthew,10,2,False,7.58,7.99,1.8726,7.58,7.99,1.3122,14.4799,1.3723,0.2941,98.4,9.84,10.38,6.741,63.0,21.43,False,0.0012,0.3226,2841.0,-115.0,2390.0,-281.575,2113.0,-282.675,2603.0,-310.7812,,,,,727.0,19,T#110,T#257
2024,3.05,Blake Corum,Oliverwkw,Oliverwkw,0,2,False,2.3,2.23,-3.1466,5.05,4.89,-0.6158,2.23,-5.7396,0.0,0.0,0.0,0.0,-2.2815,40.5,23.63,False,-0.001,0.0,3109.0,166.025,2770.0,272.475,2350.0,104.75,3354.0,1000.0938,,,,,147.0,,T#271,T#257
2024,3.06,Jaylen Wright,Oliverwkw,shmuel256,0,1,False,3.21,3.11,-2.1314,3.21,3.11,-2.2952,8.11,0.0658,0.0,0.0,0.0,0.0,-2.1232,40.1,21.28,True,0.0014,0.0,2817.0,28.375,2791.0,225.25,2747.0,468.6,2212.0,140.0938,,,,,793.0,,,T#257
2024,3.07,Ben Sinnott,Oliverwkw,plehv79,0,2,False,2.14,2.86,-2.766,2.68,3.58,-2.1187,2.86,-5.3405,0.0,0.0,0.0,0.0,-2.5622,30.2,22.08,False,0.0006,0.0,2771.0,-8.825,2459.0,-202.675,2542.0,162.225,1744.0,-233.0625,,,,,246.0,,T#275,T#257
2024,3.08,Jermaine Burton,Oliverwkw,LWebs53,0,5,False,2.94,3.1,-3.2412,1.84,1.94,-4.4727,3.1,-5.2967,0.0,0.0,0.0,0.0,-4.0322,15.7,23.04,False,-0.0004,0.0,2767.0,-33.375,1704.0,-1002.05,1630.0,-863.975,0.0,-1909.8125,,,,,150.0,,T#272,T#257
2024,4.01,Ja'Tavion Sanders,LWebs53,stevenb123,0,3,False,4.68,6.26,-1.4358,4.68,6.26,-1.486,6.26,-4.3326,0.0,0.0,0.0,0.0,-4.9245,33.7,21.3,False,0.0043,0.0,2147.0,-438.65,2583.0,-343.7,2324.0,-343.8,1973.0,-158.1875,,,,,783.0,,#852,T#190
2024,4.02,Theo Johnson,Oliverwkw,JacobRosenzweig,2,1,False,7.33,9.79,2.4769,7.33,9.79,1.6907,11.2946,0.6835,0.0588,6.6,3.3,4.41,-0.7577,58.6,23.38,False,-0.0007,0.0769,1604.0,-1052.425,2222.0,-745.225,2069.0,-734.0,2150.0,-375.2188,,,,,793.0,27,,T#261
2024,4.03,Roman Wilson,stevenb123,BROsenzweig,0,2,False,0.0,0.0,-6.6966,4.42,4.66,-2.585,0.0,-9.7318,0.0,0.0,0.0,0.0,-3.503,22.3,23.07,False,0.0006,,2808.0,531.2,1987.0,-661.125,2242.0,-209.15,1521.0,-519.5938,,,,,414.0,,#1547,T#522
2024,4.04,MarShawn Lloyd,plehv79,AceMatthew,0,9,False,2.8,2.71,-1.1983,3.25,3.15,-2.6025,2.71,-2.8056,0.0,0.0,0.0,0.0,-1.4805,37.6,23.52,False,0.0025,0.0,2880.0,437.6,2344.0,77.6,2401.0,221.625,2144.0,353.7812,,,,,340.0,,T#36,T#331
2024,4.05,Malachi Corley,AceMatthew,Oliverwkw,0,7,False,1.04,1.1,-2.6019,2.04,2.16,-2.9917,1.1,-3.0433,0.0,0.0,0.0,0.0,-2.4055,30.1,22.31,False,0.0026,0.0,2452.0,388.875,1622.0,-186.675,1382.0,-221.6,1198.0,-366.3125,,,,,415.0,,#133,T#31
2024,4.06,Kimani Vidal,BROsenzweig,shmuel256,0,7,False,3.52,3.41,-0.9575,6.83,6.62,-0.0765,3.41,-1.609,0.0,0.0,0.0,0.0,-2.3808,46.5,22.87,False,0.0022,0.0,2320.0,208.8,2060.0,-69.475,1193.0,-683.9,2171.0,693.6562,,,,,408.0,,#333,T#78
2024,4.07,Tyrone Tracy,shmuel256,plehv79,1,5,False,9.68,9.39,4.7007,10.32,10.0,4.032,10.1739,5.1713,0.0357,6.7,6.7,6.5,3.3279,75.9,24.64,False,0.0007,0.04,2066.0,23.425,3827.0,1698.1875,3112.0,1294.7375,2639.0,1086.25,,,,,493.0,25,T#285,T#422
2024,4.08,Javon Baker,plehv79,LWebs53,0,5,False,0.37,0.39,-4.2993,0.37,0.39,-5.578,0.39,-4.6126,0.0,0.0,0.0,0.0,-3.1721,22.0,22.4,False,0.004,0.0,2478.0,435.425,1628.0,-500.8125,1450.0,-367.2625,1077.0,-475.75,,,,,372.0,,#1132,T#332
2025,1.01,Ashton Jeanty,JacobRosenzweig,JacobRosenzweig,14,0,False,15.38,14.82,1.867,15.38,14.82,1.48,54.8443,12.9675,0.8235,191.9,13.71,13.21,0.638,79.4,21.63,False,0.002,0.875,7742.0,1115.7,7018.0,589.3,7635.0,1151.3,,,,,,,421.0,0,,
2025,1.02,Travis Hunter,Oliverwkw,Oliverwkw,3,0,False,8.11,8.8,-5.0393,8.11,8.8,-5.36,15.0509,-28.7613,0.1765,23.9,7.97,8.64,-5.262,21.3,22.17,False,0.001,0.4286,5641.0,-769.4667,4658.0,-1897.4667,3325.0,-3204.0667,,,,,,,421.0,0,,
2025,1.03,Omarion Hampton,LWebs53,LWebs53,8,2,False,13.01,12.54,-1.0133,13.01,12.54,-1.0847,36.4725,-4.3218,0.4706,120.0,15.0,14.46,1.316,60.7,22.35,False,0.0017,0.8889,6163.0,259.8,6584.0,-1.9333,7050.0,559.1333,,,,,,,421.0,0,,T#188
2025,1.04,Tetairoa McMillan,plehv79,AceMatthew,16,1,False,12.58,13.65,0.1567,12.47,13.54,-0.2933,57.9818,17.805,0.9412,200.9,12.56,13.63,-0.594,71.9,22.29,False,0.0008,1.0,5633.0,9.4667,6563.0,37.8667,6411.0,164.0,,,,,,,177.0,0,T#288,T#339
2025,1.05,TreVeyon Henderson,Oliverwkw,BROsenzweig,9,1,False,10.58,10.2,-1.6325,10.58,10.2,-2.0695,25.6654,-8.7243,0.5294,134.1,14.9,14.36,3.3165,47.4,22.74,False,0.0004,0.5625,5600.0,349.5,6330.0,491.95,5385.0,-393.825,,,,,,,421.0,1,,T#259
2025,1.06,Cam Ward,JacobRosenzweig,plehv79,0,1,False,10.84,8.84,-3.212,10.84,8.84,-3.7635,8.84,-22.7314,0.0,0.0,0.0,0.0,-12.897,19.9,23.15,False,0.0003,0.0,5460.0,533.45,4910.0,-632.725,5275.0,-214.825,,,,,,,421.0,,,T#124
2025,1.07,Matthew Golden,Oliverwkw,shmuel256,2,1,False,6.49,7.05,-3.9933,6.49,7.05,-3.965,9.1986,-20.823,0.1176,16.6,8.3,9.01,-0.3478,26.2,21.97,False,0.0013,0.1538,4276.0,-542.0,3496.0,-1769.125,3582.0,-1845.35,,,,,,,421.0,5,,T#257
2025,1.08,Quinshon Judkins,Oliverwkw,stevenb123,0,1,False,,,,11.79,11.36,-0.0785,,,,0.0,0.0,0.0,-9.6945,36.9,21.72,False,0.0016,,4267.0,-677.075,5579.0,-100.425,5551.0,-101.125,,,,,,,41.0,,T#211,T#243
2025,2.01,Emeka Egbuka,plehv79,JacobRosenzweig,0,1,False,,,,11.5,12.48,1.9017,,,,0.0,0.0,0.0,-8.8063,51.6,22.77,False,0.0004,,5051.0,178.125,5898.0,590.275,6180.0,962.75,,,,,,,10.0,,,T#338
2025,2.02,Colston Loveland,Oliverwkw,Oliverwkw,1,2,False,11.11,13.68,3.0923,10.44,12.86,1.31,15.5412,-9.6211,0.0588,9.5,9.5,11.7,1.2167,63.3,21.28,False,0.002,0.0667,4612.0,-179.55,5436.0,188.175,6297.0,1289.6,,,,,,,177.0,9,T#288,T#259
2025,2.03,RJ Harvey,stevenb123,LWebs53,5,2,False,12.01,11.57,1.053,12.01,11.57,1.47,20.23,-4.094,0.2941,80.4,16.08,15.5,3.8815,58.0,24.45,False,-0.001,0.3125,4593.0,164.675,4784.0,364.125,3374.0,-848.65,,,,,,,421.0,10,,T#547
